afd,code,from,updated,to,location_id,location_verification,name,speciale1,speciale2,speciale4,speciale4,sks,,valid
sgh,9014,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,THULE SYGEHUS,104,1,,,,,
sgh,9014,01-01-1993,30-05-2000,01-01-2500,8,Nationalt,Qaanaaq Sygehus (Thule),104,1,,,SKS,,3
sgh,9015,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,UMANAK SYGEHUS,104,1,,,,,
sgh,9015,01-01-1993,30-05-2000,01-01-2500,8,Nationalt,Uummannaq Sygehus,104,1,,,SKS,,3
sgh,9016,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,UPERNAVIK SYGEHUS,104,1,,,,,
sgh,9016,01-01-1993,30-05-2000,01-01-2500,8,Nationalt,Upernavik Sygehus,104,1,,,SKS,,3
sgh,9017,01-01-2000,28-05-2003,31-05-2003,8,Nationalt,Kangaatsiaq Sundhedscenter,104,1,,,SKS,,3
sgh,9018,01-01-2000,04-04-2000,01-01-2500,8,Nationalt,Lægeklinikken i Nuuk,104,1,,,SKS,,1
sgh,9088,01-01-2000,18-08-2005,01-01-2500,8,Nationalt,"Anden rekvirent, Grønland",140,9,,,SKS,,3
sgh,9099,14-01-1992,14-01-1992,31-12-1993,8,Nationalt,GRØNLANDSK SYGEHUS,999,,,,,,
sgh,9701,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,"TORSHAVN,DR. ALEXANDRINES HOSP",103,1,,,,,
sgh,9701,10-01-1992,10-01-1992,10-01-1992,8,Nationalt,DR. ALEXANDRINES HOSP.TORSHAVN,101,1,,,,,
sgh,9702,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,KLAKSVIG SYGEHUS,104,1,,,,,
sgh,9702,10-01-1992,10-01-1992,10-01-1992,8,Nationalt,KLAKSVIG SYGEHUS,105,1,,,,,
sgh,9703,01-04-1976,01-04-1976,31-12-1991,8,Nationalt,SUDERØ SYGEHUS,104,1,,,,,
sgh,9703,10-01-1992,10-01-1992,10-01-1992,8,Nationalt,SUDERØ SYGEHUS,105,1,,,,,
sgh,9704,01-04-1976,01-04-1976,31-12-1982,8,Nationalt,"TORSHAVN, DR. ALEXANDRINES HOS",121,1,,,,,
sgh,9704,01-01-2008,14-03-2008,01-01-2500,8,Nationalt,"Landssygehuset, FO-100 Tòrshavn",999,1,,,SKS,,1
sgh,9705,01-01-2008,14-03-2008,01-01-2500,8,Nationalt,"Klaksvig Sygehus, FO-700 Klaksvig",999,1,,,SKS,,1
sgh,9706,01-01-2008,14-03-2008,01-01-2500,8,Nationalt,"Suderø sygehus, FO-800 Tvøroyri",999,1,,,SKS,,1
sgh,9799,14-01-1992,14-03-2008,31-03-2008,8,Nationalt,Færøsk Sygehus,999,1,,,SKS,,3
sgh,9990,01-01-1984,01-01-1984,12-10-1995,8,Nationalt,"MONTEBELLO, SPANIEN",122,1,,,,,
sgh,9999,01-01-1980,31-05-2000,01-01-2500,8,Nationalt,Udenlandsk Sygehus,999,1,,,SKS,,3
